2-(三氟甲基)对苯二甲酸2-(Trifluoromethyl)terephthalic acid,/1483-47-2分子式：C9H5F3O4分子量：234.128813505173,/1483-47-2分子式：C9H5F3O4分子量：234.128813505173,1483-47-2
"2-(3-吡啶基)-1,4-苯二甲酸2-(3-pyridinyl)-1,4-Benzenedicarboxylic acid",/1238617-38-3分子式：C13H9NO4分子量：243.214863538742,/1238617-38-3分子式：C13H9NO4分子量：243.214863538742,1238617-38-3
"1,4-Benzenedicarboxylic acid, 2-(1H-benzimidazol-1-yl)-",/2077208-12-7分子式：C15H10N2O4分子量：282.2509,/2077208-12-7分子式：C15H10N2O4分子量：282.2509,2077208-12-7
2-碘对苯二甲酸2-Iodoterephthalic acid,/1829-22-7分子式：C8H5O4I分子量：292,/1829-22-7分子式：C8H5O4I分子量：292,1829-22-7
"1H-Imidazolium, 3-(2,5-dicarboxyphenyl)-1-ethyl-, bromide (1:1)1H-Imidazolium, 3-(2,5-dicarboxyphenyl)-1-ethyl-, bromide (1:1)",/2160595-90-2分子式：C13N2O4+.Br-分子量：328.0541,/2160595-90-2分子式：C13N2O4+.Br-分子量：328.0541,2160595-90-2
"对苯二乙酸2,2'-(1,4-Phenylene)diacetic acid",/7325-46-4分子式：C10H10O4分子量：194.184,/7325-46-4分子式：C10H10O4分子量：194.184,7325-46-4
"1,4-萘二甲酸1,4-Naphthalenedicarboxylic acid",/605-70-9分子式：C12H8O4分子量：216.18952,/605-70-9分子式：C12H8O4分子量：216.18952,605-70-9
"5,7-disulfonaphthalene-1,4-dicarboxylic acid5,7-disulfonaphthalene-1,4-dicarboxylic acid",/1267804-17-0分子式：C12H8O10S2分子量：376.31592,/1267804-17-0分子式：C12H8O10S2分子量：376.31592,1267804-17-0
"9,10-蒽二羧酸9,10-Anthracenedicarboxylic acid",/73016-08-7分子式：C16H10O4分子量：266.2482,/73016-08-7分子式：C16H10O4分子量：266.2482,73016-08-7
"2,5-二羧基吡啶氮氧化物2,5-pyridinedicarboxylic acid N-oxide",/32658-54-1分子式：C7H5NO5分子量：183.1183,/32658-54-1分子式：C7H5NO5分子量：183.1183,32658-54-1
"3,6-哒嗪二甲酸3,6-Pyridazinedicarboxylic Acid",/57266-70-3分子式：C6H4N2O4分子量：168.10696,/57266-70-3分子式：C6H4N2O4分子量：168.10696,57266-70-3
"2,1,3-Benzothiadiazole-4,7-dicarboxylic acid2,1,3-Benzothiadiazole-4,7-dicarboxylic acid",/5170-41-2分子式：C20H14N2分子量：282.33856,/5170-41-2分子式：C20H14N2分子量：282.33856,5170-41-2
4-氨基-间苯二甲酸4-Aminoisophthalic acid,/33890-03-8分子式：C8H7NO4分子量：181.145482301712,/33890-03-8分子式：C8H7NO4分子量：181.145482301712,33890-03-8
"5-乙烯基间苯二甲酸1-?viny-?3,?5-?isophthalate",/1041374-16-6分子式：C10H8O4分子量：192.16812,/1041374-16-6分子式：C10H8O4分子量：192.16812,1041374-16-6
"5-乙氧基-1,3-苯二甲酸5-ethoxy-1,3-Benzenedicarboxylicacid",/203626-61-3分子式：C10H10O5分子量：210.1834,/203626-61-3分子式：C10H10O5分子量：210.1834,203626-61-3
"5-三氟甲基-1,3-二苯甲酸5-(trifluoromethyl)benzene-1,3-dicarboxylic acid",/117186-03-5分子式：C9H5O4F3分子量：234.1288,/117186-03-5分子式：C9H5O4F3分子量：234.1288,117186-03-5
"[1,1'-联苯] -3,5-二羧酸5-?phenylisophthalate",/4445-59-4分子式：C14H10O4分子量：242.2268,/4445-59-4分子式：C14H10O4分子量：242.2268,4445-59-4
5-(嘧啶-基)间苯二甲酸5-(pyrimidin-5-yl)isophthalic acid,/1417570-15-0分子式：C12H8N2O4分子量：244.20292,/1417570-15-0分子式：C12H8N2O4分子量：244.20292,1417570-15-0
5-Sulfoisophthalic acid5-Sulfoisophthalic acid,/22326-31-4分子式：C8H6O7S分子量：246.19404,/22326-31-4分子式：C8H6O7S分子量：246.19404,22326-31-4
"4'-hydroxy-[1,1'-biphenyl]-3,5-dicarboxylic acid4'-hydroxy-[1,1'-biphenyl]-3,5-dicarboxylic acid",/1261889-89-7分子式：C14H10O5分子量：258.23,/1261889-89-7分子式：C14H10O5分子量：258.23,1261889-89-7
5-苯乙炔基间苯二甲酸5-(phenylethynyl)isophthalic acid,/432025-99-5分子式：C16H10O4分子量：266.2482,/432025-99-5分子式：C16H10O4分子量：266.2482,432025-99-5
"1,3-苯二羧酸1,3-Benzenedicarboxylicacid,5-(1,3-Dihydro-1,3-Dioxo-2H-Isoindol-2-Yl)-",/47275-11-6分子式：C16H9NO6分子量：311.24576,/47275-11-6分子式：C16H9NO6分子量：311.24576,47275-11-6
"4,6-二溴间苯二甲酸4,6-dibromo-1,3-Benzenedicarboxylic acid",/24063-27-2分子式：C8H4O4Br2分子量：323.92296,/24063-27-2分子式：C8H4O4Br2分子量：323.92296,24063-27-2
"5-carbazol-9-ylbenzene-1,3-dicarboxylic acid5-carbazol-9-ylbenzene-1,3-dicarboxylic acid",/1800465-14-8分子式：C20H13NO4分子量：331.32152,/1800465-14-8分子式：C20H13NO4分子量：331.32152,1800465-14-8
"1,3-Benzenedicarboxylicacid, 5-(octadecyloxy)-1,3-Benzenedicarboxylicacid, 5-(octadecyloxy)-",/143294-86-4分子式：C26H42O5分子量：434.60868,/143294-86-4分子式：C26H42O5分子量：434.60868,143294-86-4
"4,6-二甲基间苯二甲酸4,6-dimethylisophthalic acid",/2790-09-2分子式：C10H10O4分子量：194.184,/2790-09-2分子式：C10H10O4分子量：194.184,325312
"4,6-二羟基间苯二甲酸4,6-Dihydroxyisophthalic acid",/19829-74-4分子式：C8H6O6分子量：198.12964,/19829-74-4分子式：C8H6O6分子量：198.12964,19829-74-4
"2,4-二羧基吡啶氮氧化物2,4-pyridinedicarboxylic acid N-oxide",/16830-32-3分子式：C7H5NO5分子量：183.1183,/16830-32-3分子式：C7H5NO5分子量：183.1183,16830-32-3
"吡啶-3,5-二羧酸Pyridine-3,5-dicarboxylic acid",/499-81-0分子式：C7H5NO4分子量：167.118901968002,/499-81-0分子式：C7H5NO4分子量：167.118901968002,499-81-0
"3,5-二羧基吡啶氮氧化物3,5-pyridinedicarboxylic acid N-oxide",/39911-72-3分子式：C7H5NO5分子量：183.1183,/39911-72-3分子式：C7H5NO5分子量：183.1183,39911-72-3
"2,6-吡嗪二甲酸2,6-Pyrazinedicarboxylic acid",/940-07-8分子式：C6H4N2O4分子量：168.10696,/940-07-8分子式：C6H4N2O4分子量：168.10696,940-07-8
"联苯-3,4-二羧酸3,4'-Bibenzoic acid",/92152-01-7分子式：C14H10O4分子量：242.2268,/92152-01-7分子式：C14H10O4分子量：242.2268,92152-01-7
"联苯-3,3-二甲酸Nitroterephthalic acid",/612-87-3分子式：C14H10O4分子量：242.2268,/612-87-3分子式：C14H10O4分子量：242.2268,612-87-3
"联苯二甲酸4,4'-Biphenyldicarboxylic acid",/787-70-2分子式：C14H10O4分子量：242.2268,/787-70-2分子式：C14H10O4分子量：242.2268,787-70-2
2-(4-羧基苯)-5-甲酸吡啶6-?(4-?carboxyphenyl)?-3-?Pyridinecarboxylic acid,/676339-81-4分子式：C13H9NO4分子量：243.21486,/676339-81-4分子式：C13H9NO4分子量：243.21486,676339-81-4
"2-?Pyridinecarboxylic acid, 5-?(4-?carboxyphenyl)?-2-?Pyridinecarboxylic acid, 5-?(4-?carboxyphenyl)?-",/1261898-79-6分子式：C13H9NO4分子量：243.21486,/1261898-79-6分子式：C13H9NO4分子量：243.21486,1261898-79-6
"2-氨基-4,4'-联苯二甲酸2-Aminobiphenyl-4,4'-dicarboxylic acid",/1240557-01-0分子式：C14H11NO4分子量：257.24144,/1240557-01-0分子式：C14H11NO4分子量：257.24144,1240557-01-0
"2-氨基-4-(4-羧基苯基)-苯甲酸3-Amino[1,1'-biphenyl]-4,4'-dicarboxylic acid",/1369287-06-8分子式：C14H11NO4分子量：257.24144,/1369287-06-8分子式：C14H11NO4分子量：257.24144,1369287-06-8
"3-氟[1,1'-联苯]-4,4'-二羧酸4-(4-carboxyphenyl)-2-fluorobenzoic acid",/1261941-44-9分子式：C14H9O4F分子量：260.21726,/1261941-44-9分子式：C14H9O4F分子量：260.21726,1261941-44-9
"2,2'-二甲基-4,4'-联苯二甲酸2,2'-dimethyl-4,4'-biphenyldicarboxylic acid",/117490-52-5分子式：C16H14O4分子量：270.27996,/117490-52-5分子式：C16H14O4分子量：270.27996,117490-52-5
"3,3-二氨基-4,4-二羧基联苯3,3'-diamino-4,4'-dicarboxylic acid-1,1'-Biphenyl",/1799740-97-8分子式：C14H12N2O4分子量：272.25608,/1799740-97-8分子式：C14H12N2O4分子量：272.25608,1799740-97-8
"2,2'-二氨基-[1,1'-联苯] -4,4'-二羧酸2,2'-diamino-[1,1'-Biphenyl]-4,4'-dicarboxylic acid",/41738-56-1分子式：C14H12N2O4分子量：272.25608,/41738-56-1分子式：C14H12N2O4分子量：272.25608,41738-56-1
"4,4'-二羟基-3,3’联苯二甲酸4,?4'-?dioxido-?3,?3'-?biphenyldicarboxylate",/13987-45-6分子式：C14H10O6分子量：274.2256,/13987-45-6分子式：C14H10O6分子量：274.2256,13987-45-6
"3,3'-二羟基-4,4'-联苯二甲酸4,4'-Bisalicylic acid",/861533-46-2分子式：C14H10O6分子量：274.2256,/861533-46-2分子式：C14H10O6分子量：274.2256,861533-46-2
"3,3-二氟-[1,1-联苯]-4,4-二羧酸3,3'-Difluoro-[1,1'-biphenyl]-4,4'-dicarboxylic acid",/1261929-07-0分子式：C14H8F2O4分子量：278.207731246948,/1261929-07-0分子式：C14H8F2O4分子量：278.207731246948,1261929-07-0
"3,3'-二巯基-[1,1'-联苯] -4,4'-二羧酸3,?3'-?dimercaptobiphenyl-?4,?4'-?dicarboxylic acid",/343228-20-6分子式：C14H10O4S2分子量：306.3568,/343228-20-6分子式：C14H10O4S2分子量：306.3568,343228-20-6
"3,3',5,5'-四氟联苯-4,4'-二羧酸3,3',5,5'-Tetrafluorobiphenyl-4,4'-dicarboxylic acid",/31381-91-6分子式：C14H6F4O4分子量：314.193,/31381-91-6分子式：C14H6F4O4分子量：314.193,31381-91-6
"[1,1'-Biphenyl]-4,4'-dicarboxylic acid, 2,2'-bis(trifluoromethyl)-[1,1'-Biphenyl]-4,4'-dicarboxylic acid, 2,2'-bis(trifluoromethyl)-",/89803-71-4分子式：C16H8F6O4分子量：378.222745895386,/89803-71-4分子式：C16H8F6O4分子量：378.222745895386,89803-71-4
"3,3′-二（三氟甲基）-4,4′-联苯二甲酸3,3′-bis(trifluoromethyl)-4,4′-biphenyldicarboxylicacid",/203007-70-9分子式：C16H8F6O4分子量：378.222745895386,/203007-70-9分子式：C16H8F6O4分子量：378.222745895386,203007-70-9
"2,2',3,3',5,5',6,6'-octafluorobiphenyl-4,4'-dicarboxylic acid2,2',3,3',5,5',6,6'-octafluorobiphenyl-4,4'-dicarboxylic acid",/5216-23-9分子式：C14H2O4F8分子量：386.15048,/5216-23-9分子式：C14H2O4F8分子量：386.15048,5216-23-9
"联苯-3'-二磺酸-4'-二羧酸Biphenyl-?3,?3'-?disulfonyl-?4,?4'-?dicarboxylicacid",/470466-07-0分子式：C14H10O10S2分子量：402.353,/470466-07-0分子式：C14H10O10S2分子量：402.353,470466-07-0
"2-[[[(2s)-1-[(1,1-dimethylethoxy)carbonyl]-2-pyrrolidinyl]carbonyl]amino][1,1'-biphenyl]-4,4'-dicarboxylic acid2-[[[(2s)-1-[(1,1-dimethylethoxy)carbonyl]-2-pyrrolidinyl]carbonyl]amino][1,1'-biphenyl]-4,4'-dicarboxylic acid",/1283676-82-3分子式：C24H26N2O7分子量：454.47244,/1283676-82-3分子式：C24H26N2O7分子量：454.47244,1283676-82-3
"2,2'-联吡啶-5,5'-二羧酸6,6'-Binicotinic acid",/1802-30-8分子式：C12H8N2O4分子量：244.20292,/1802-30-8分子式：C12H8N2O4分子量：244.20292,1802-30-8
"三联苯二羧酸[p-Terphenyl]-4,4''-dicarboxylic acid",/13653-84-4分子式：C20H14O4分子量：318.32276,/13653-84-4分子式：C20H14O4分子量：318.32276,13653-84-4
"2’-氨基-[1,1’:4’,1″-三联苯基]-4,4″-二羧酸2'-amino-1,1':4,1''-terphenyl-4,4''-dicarboxylic acid",/1312703-28-8分子式：C20H15NO4分子量：333.3374,/1312703-28-8分子式：C20H15NO4分子量：333.3374,1312703-28-8
"3,6-二苯基苯酚-4,4'-二羧酸2'-?hydroxy-[1,?1':4',?1''-?Terphenyl]?-?4,?4''-?dicarboxylic acid",/1604813-79-7分子式：C20H14O5分子量：334.32216,/1604813-79-7分子式：C20H14O5分子量：334.32216,1604813-79-7
"二甲基三联苯二羧酸2′,5′-dimethylterphenyl-4,4″-dicarboxylic acid",/115213-33-7分子式：C22H18O4分子量：346.37592,/115213-33-7分子式：C22H18O4分子量：346.37592,115213-33-7
"3,3″-二氨基-1,1’:4’,1″-三联-4,4″-二羧酸3,3″-diamino-1,1′:4′,1″-terphenyl-4,4″-dicarboxylate",/2101636-51-3分子式：C20H16N2O4分子量：348.35204,/2101636-51-3分子式：C20H16N2O4分子量：348.35204,2101636-51-3
"1,2-二氨基-3,6-双(4-羧基苯基)苯2',3'-diamino-[1,1':4',1''-terphenyl]-4,4''-dicarboxylic acid",/2241874-63-3分子式：C20H16N2O4分子量：348.352045059204,/2241874-63-3分子式：C20H16N2O4分子量：348.352045059204,2241874-63-3
"[1,?1':4',?1''-?Terphenyl]?-?4,?4''-?dicarboxylic acid, 2',?5'-?dihydroxy-[1,?1':4',?1''-?Terphenyl]?-?4,?4''-?dicarboxylic acid, 2',?5'-?dihydroxy-",/1656308-56-3分子式：C20H14O6分子量：350.32156,/1656308-56-3分子式：C20H14O6分子量：350.32156,1656308-56-3
"3,3''-dihydroxy-[1,1':4',1''-terphenyl]-4,4''-dicarboxylic acid3,3''-dihydroxy-[1,1':4',1''-terphenyl]-4,4''-dicarboxylic acid",/2243651-18-3分子式：C20H14O6分子量：350.32156,/2243651-18-3分子式：C20H14O6分子量：350.32156,2243651-18-3
"4,4''-dihydroxy-[1,1':4',1''-Terphenyl]-3,3''-dicarboxylic acid4,4''-dihydroxy-[1,1':4',1''-Terphenyl]-3,3''-dicarboxylic acid",/1623061-09-5分子式：C24H18O8分子量：434.39492,/1623061-09-5分子式：C24H18O8分子量：434.39492,1623061-09-5
"3,3''-dihydroxy-4''-(methoxycarbonyl)-2',5'-dimethyl-[1,1':4',1''-terphenyl]-4-carboxylic acid3,3''-dihydroxy-4''-(methoxycarbonyl)-2',5'-dimethyl-[1,1':4',1''-terphenyl]-4-carboxylic acid",/1382735-24-1分子式：C26H16N2O4分子量：420.41624,/1382735-24-1分子式：C26H16N2O4分子量：420.41624,1382735-24-1
"2',5'-二甲氧基-[1,1':4',1'-三苯基]-4,4'-二羧酸2',5'-dimethoxy-[1,1':4',1''-Terphenyl]-4,4''-dicarboxylic acid",/1392416-19-1分子式：C22H18O6分子量：378.37472,/1392416-19-1分子式：C22H18O6分子量：378.37472,1392416-19-1
"4,4'-(naphthalene-1,4-diyl)bis(2-hydroxybenzoic acid)4,4'-(naphthalene-1,4-diyl)bis(2-hydroxybenzoic acid)",/2250341-24-1分子式：C24H16O6分子量：400.38024,/2250341-24-1分子式：C24H16O6分子量：400.38024,2250341-24-1
"[1,1':4',1''-Terphenyl]-4,4''-dicarboxylic acid, 2'-[2-(4-methylphenyl)diazenyl]-[1,1':4',1''-Terphenyl]-4,4''-dicarboxylic acid, 2'-[2-(4-methylphenyl)diazenyl]-",/1912470-86-0分子式：C27H20N2O4分子量：436.458706855774,/1912470-86-0分子式：C27H20N2O4分子量：436.458706855774,1912470-86-0
"2',5'-bis(trifluoromethyl)-[1,1':4',1''-terphenyl]-4,4''-dicarboxylic acid2',5'-bis(trifluoromethyl)-[1,1':4',1''-terphenyl]-4,4''-dicarboxylic acid",/2435609-09-7分子式：C22H12O4F6分子量：454.31868,/2435609-09-7分子式：C22H12O4F6分子量：454.31868,2435609-09-7
"3,3''-bis(trifluoromethyl)-[1,1':4',1''-terphenyl]-4,4''-dicarboxylic acid3,3''-bis(trifluoromethyl)-[1,1':4',1''-terphenyl]-4,4''-dicarboxylic acid",/2308530-30-3分子式：C22H12F6O4分子量：454.32,/2308530-30-3分子式：C22H12F6O4分子量：454.32,2308530-30-3
"[1,1':4',1''-Terphenyl]-4,4''-dicarboxylic acid, 2',3',5',6'-tetramethyl-[1,1':4',1''-Terphenyl]-4,4''-dicarboxylic acid, 2',3',5',6'-tetramethyl-",/1394899-62-7分子式：C24H22O4分子量：374.42908,/1394899-62-7分子式：C24H22O4分子量：374.42908,1394899-62-7
"[1,1':4',1'':4'',1'''-四取代苯基]-4,4'''-二羧酸[1,1',4',1"",4"",1""'-QUATERPHENYL]-4,4'''-DICARBOXYLIC ACID",/143613-17-6分子式：C26H18O4分子量：394.41872,/143613-17-6分子式：C26H18O4分子量：394.41872,143613-17-6
六苯二甲酸Hexaphthalic acid,/1246015-46-2分子式：C38H26O4分子量：546.61064,/1246015-46-2分子式：C38H26O4分子量：546.61064,1246015-46-2
"4,6-二(4-羧基苯基)嘧啶4,6-Di(4-carboxyphenyl)pyrimidine",/609356-00-5分子式：C18H12N2O4分子量：320.29888,/609356-00-5分子式：C18H12N2O4分子量：320.29888,609356-00-5
"9,10-二(4-羧基苯基)蒽9,10-Di(p-carboxyphenyl)anthracene",/42824-53-3分子式：C28H18O4分子量：418.44012,/42824-53-3分子式：C28H18O4分子量：418.44012,42824-53-3
"4,4'-(1,3,6,8-Tetraoxobenzo[Lmn][3,8]Phenanthroline-2,7(1H,3H,6H,8H)-Diyl)Dibenzoic Acid4,4'-(1,3,6,8-Tetraoxobenzo[Lmn][3,8]Phenanthroline-2,7(1H,3H,6H,8H)-Diyl)Dibenzoic Acid",/49546-06-7分子式：C28H14N2O8分子量：506.41936,/49546-06-7分子式：C28H14N2O8分子量：506.41936,49546-06-7
"4,4'-(1,10-phenanthroline-3,8-diyl)bis-Benzoic acid4,4'-(1,10-phenanthroline-3,8-diyl)bis-Benzoic acid",/1659300-75-0分子式：C26H16N2O4分子量：420.41624,/1659300-75-0分子式：C26H16N2O4分子量：420.41624,1659300-75-0
"4,4'-[2,2'-bipyridine]-5,5'-diylbis-Benzoic acid4,4'-[2,2'-bipyridine]-5,5'-diylbis-Benzoic acid",/1373759-05-7分子式：C24H16N2O4分子量：396.39484,/1373759-05-7分子式：C24H16N2O4分子量：396.39484,1373759-05-7
"2,2'-联吡啶-4,4'-双(4-苯甲酸)4,4'-([2,2'-Bipyridine]-4,4'-diyl)dibenzoic acid",/143954-72-7分子式：C24H16N2O4分子量：396.394845962524,/143954-72-7分子式：C24H16N2O4分子量：396.394845962524,143954-72-7
"Benzoic acid, 4,?4'-?(2,?5-?pyridinediyl)?bis-Benzoic acid, 4,?4'-?(2,?5-?pyridinediyl)?bis-",/1800425-09-5分子式：C19H13NO4分子量：319.31082,/1800425-09-5分子式：C19H13NO4分子量：319.31082,1800425-09-5
"4,4'-(苯并[C][1,2,5]噻二唑-4,7-二基)二苯甲酸4,?4'-?(benzothiadiazole-?4,?7-?diyl)?dibenzoate",/1581774-76-6分子式：C20H12N2O4S分子量：376.38528,/1581774-76-6分子式：C20H12N2O4S分子量：376.38528,1581774-76-6
"4,4'-(1,2,4,5-四嗪-3,6-二基)二苯甲酸4,4-(1,2,4,5-Tetrazine-3,6-Diyl)Dibenzoicacid",/753031-26-4分子式：C16H10N4O4分子量：322.275,/753031-26-4分子式：C16H10N4O4分子量：322.275,753031-26-4
"2,5-二磺基苯甲醛2,5-Disulphobenzaldehyde",/51818-11-2分子式：C7H6O7S2分子量：266.24834,/51818-11-2分子式：C7H6O7S2分子量：266.24834,51818-11-2
对羧苯乙酸4-Carboxyphenylacetic acid,/501-89-3分子式：C9H8O4分子量：180.15742,/501-89-3分子式：C9H8O4分子量：180.15742,501-89-3
1-(4-羧基苯基)-1H-吡唑-3-羧酸1-(4-carboxyphenyl)-1H-Pyrazole-3-carboxylic acid,/72899-92-4分子式：C11H8N2O4分子量：232.19222,/72899-92-4分子式：C11H8N2O4分子量：232.19222,72899-92-4
"1,1':3',1''-三联苯-4,4''-二甲酸1,3-Di(4-carboxyphenyl)benzene",/13215-72-0分子式：C20H14O4分子量：318.32276,/13215-72-0分子式：C20H14O4分子量：318.32276,13215-72-0
"5'-甲基-[1,1':3',1''-三苯基]-4,4''-二羧酸[1,1':3',1''-Terphenyl]-4,4''-dicarboxylic acid, 5'-methyl-",/1582811-97-9分子式：C21H16O4分子量：332.34934,/1582811-97-9分子式：C21H16O4分子量：332.34934,1582811-97-9
"6-磺胺萘-1,4-二甲酸6-sulfonaphthalene-1,9-dicarboxylicacid",/732939-58-1分子式：C12H8O7S分子量：296.25272,/732939-58-1分子式：C12H8O7S分子量：296.25272,732939-58-1
"sodium 5,8-dicarboxynaphthalene-2-sulfonatesodium 5,8-dicarboxynaphthalene-2-sulfonate",/76214-10-3分子式：C12H7O7S-.Na+分子量：318.23458,/76214-10-3分子式：C12H7O7S-.Na+分子量：318.23458,76214-10-3
"4-氨基萘-2,6-二羧酸4-aminonaphthalene-2,6-dicarboxylic acid",/1638156-88-3分子式：C12H9NO4分子量：231.20416,/1638156-88-3分子式：C12H9NO4分子量：231.20416,1638156-88-3
"4,8-二羟基-2,6-萘二甲酸4,8-dihydroxy-2,6-Naphthalenedicarboxylic acid",/1383578-03-7分子式：C12H8O6分子量：248.18832,/1383578-03-7分子式：C12H8O6分子量：248.18832,1383578-03-7
"4,8-disulfo-2,6-naphthalenedicarboxylic acid4,8-disulfo-2,6-naphthalenedicarboxylic acid",/742641-46-9分子式：C12H8O10S2分子量：376.31592,/742641-46-9分子式：C12H8O10S2分子量：376.31592,742641-46-9
"2,7-萘二羧酸2,7-Naphthalenedicarboxylic acid",/2089-89-6分子式：C12H8O4分子量：216.18952,/2089-89-6分子式：C12H8O4分子量：216.18952,2089-89-6
"[1,1'-Binaphthalene]-2,2'-dicarboxylicacid, (1S)-[1,1'-Binaphthalene]-2,2'-dicarboxylicacid, (1S)-",/18531-96-9分子式：C22H14O4分子量：,/18531-96-9分子式：C22H14O4分子量：,18531-96-9
"4,4'-(9,10-anthracenediyldi-2,1-ethynediyl)bis-Benzoic acid4,4'-(9,10-anthracenediyldi-2,1-ethynediyl)bis-Benzoic acid",/1562777-29-0分子式：C22H12O8F2分子量：442.32268,/1562777-29-0分子式：C22H12O8F2分子量：442.32268,1562777-29-0
"N,N'-二(L-丙氨酸基)萘二酰亚胺(2S,2'S)-2,2'-(1,3,6,8-tetraoxobenzo[lmn][3,8]phenanthroline-2,7(1H,3H,6H,8H)-diyl)dipropanoic acid",/429692-85-3分子式：C20H14N2O8分子量：410.33376,/429692-85-3分子式：C20H14N2O8分子量：410.33376,429692-85-3
"4,4'-(5,7-dihydro-1,3,5,7-tetraoxobenzo[1,2-c:4,5-c']dipyrrole-2,6(1H,3H)-diyl)bis-Benzoic acid4,4'-(5,7-dihydro-1,3,5,7-tetraoxobenzo[1,2-c:4,5-c']dipyrrole-2,6(1H,3H)-diyl)bis-Benzoic acid",/4649-42-7分子式：C24H12N2O8分子量：456.36068,/4649-42-7分子式：C24H12N2O8分子量：456.36068,4649-42-7
"N,N'-二( L-丙氨酸基) 苝二酰亚胺N, N'-bis (L-alanine) perylene diamide",/925685-87-6分子式：C30H18N2O8分子量：534.47252,/925685-87-6分子式：C30H18N2O8分子量：534.47252,925685-87-6
"1,10-邻二氮杂菲-2,9-二甲酸1,10-Phenanthroline-2,9-Dicarboxylic Acid",/57709-61-2分子式：C14H8N2O4分子量：268.22432,/57709-61-2分子式：C14H8N2O4分子量：268.22432,57709-61-2
"1,10-菲咯啉-4,7-二甲酸1,10-Phenanthroline-4,7-dicarboxylic  acid",/31301-31-2分子式：C14H8N2O4分子量：268.22432,/31301-31-2分子式：C14H8N2O4分子量：268.22432,31301-31-2
"9-芴酮-2,7-二羧酸9-Fluorenone-2,7-Dicarboxylic Acid",/792-26-7分子式：C15H8O5分子量：268.22102,/792-26-7分子式：C15H8O5分子量：268.22102,792-26-7
"二苯并噻吩-3,7-二甲酸5,5-二氧化物5,5-Dioxo-5H-dibenzo[b,d]thiophene-3,7-dicarboxylic Acid",/23613-32-3分子式：C14H8O6S分子量：304.27472,/23613-32-3分子式：C14H8O6S分子量：304.27472,23613-32-3
"3,9-苝酸3,9-Perylenedicarboxylicacid",/6364-19-8分子式：C22H12O4分子量：340.32828,/6364-19-8分子式：C22H12O4分子量：340.32828,6364-19-8
"1,2-二(4-羧基苯)-1,2-二苯乙烯1,2-Di(4-carboxyphenyl)-1,2-diphenylethylene",/1002339-79-8分子式：C28H20O4分子量：420.456,/1002339-79-8分子式：C28H20O4分子量：420.456,1002339-79-8
"1,2-二苯基-1,2-二(4-羧基苯)乙烯4,4'-(2,2-Diphenylethenylidene)bis[benzoic acid]",/1609575-40-7分子式：C28H20O4分子量：420.456,/1609575-40-7分子式：C28H20O4分子量：420.456,1609575-40-7
"[2,2'-联吡啶]-6,6'-二羧酸2,2'-Bipyridine-6,6'-Dicarboxylic Acid",/4479-74-7分子式：C12H8N2O4分子量：244.20292,/4479-74-7分子式：C12H8N2O4分子量：244.20292,4479-74-7
"2,2'-联吡啶-4,4'-二羧酸[2,2'-Bipyridine]-4,4'-dicarboxylic acid",/6813-38-3分子式：C12H8N2O4分子量：244.20292,/6813-38-3分子式：C12H8N2O4分子量：244.20292,6813-38-3
"2,2'-联吡啶-3,3'-二羧酸[2,2'-Bipyridine]-3,3'-dicarboxylic acid",/4433-01-6分子式：C12H8N2O4分子量：244.202922821045,/4433-01-6分子式：C12H8N2O4分子量：244.202922821045,925167
"3.?3'-?联吡啶-?5.?5'-?二羧酸[3,3'-Bipyridine]-5,5'-dicarboxylic acid",/856796-87-7分子式：C12H8N2O4分子量：244.20292,/856796-87-7分子式：C12H8N2O4分子量：244.20292,856796-87-7
"4,4'-Bipyridinium, 1,1'-bis(4-carboxyphenyl)-, chloride (1:2)4,4'-Bipyridinium, 1,1'-bis(4-carboxyphenyl)-, chloride (1:2)",/60095-59-2分子式：C24N2O4+2.2[Cl-]分子量：451.1738,/60095-59-2分子式：C24N2O4+2.2[Cl-]分子量：451.1738,60095-59-2
"1,1'-Pyridine-2,6-diylbis(1H-pyrazole-3-carboxylic acid)1,1'-Pyridine-2,6-diylbis(1H-pyrazole-3-carboxylic acid)",/149558-69-0分子式：C24H19N3分子量：349.42776,/149558-69-0分子式：C24H19N3分子量：349.42776,149558-69-0
"4,4'-(2,6-吡嗪二基)二苯甲酸4,4'-(2,6-pyrazinediyl)bis-benzoic acid",/623157-25-5分子式：C18H12N2O4分子量：320.29888,/623157-25-5分子式：C18H12N2O4分子量：320.29888,623157-25-5
"2,2-联噻吩-5,5-二羧酸2,2'-Bithiophene]-5,5'-dicarboxylicacid",/3515-34-2分子式：C10H4O4S2-2分子量：252.26636,/3515-34-2分子式：C10H4O4S2-2分子量：252.26636,3515-34-2
"3,4-二甲基(2,3-B)并噻吩-2,5-二羧酸3,4-Dimethylthieno(2,3-b)thiophene-2,5-dicarboxylic acid",/175202-55-8分子式：C20H10N4S分子量：338.3852,/175202-55-8分子式：C20H10N4S分子量：338.3852,175202-55-8
"DTT-2,6-二羧酸DTT-2,6-dicarboxylic acid",/502764-53-6分子式：C10H4O4S3分子量：284.33136,/502764-53-6分子式：C10H4O4S3分子量：284.33136,502764-53-6
"3,4-噻吩二羧酸3,4-Thiophenedicarboxylic acid",/4282-29-5分子式：C6H4O4S分子量：172.15856,/4282-29-5分子式：C6H4O4S分子量：172.15856,4282-29-5
